"price,""size"",""rooms"",""elevator"",""bathrooms"",""air_cond"",""balcony"",""terrace"",""income"",""longevity"",""higher_stud"",""foreign"",""hospital"",""subway"",""university"",""intercity_bus"",""local_bus "",""flood"""
325000,105,3,1,1,1,0,1,15.297,15.43762922,52.08,1.45,0.586112236930577,0.897872675105592,1.17833247077033,0.996023550351093,0.549927920868833,1.65819947340539
306800,163,2,0,1,0,1,1,16.078,26.06007067,46.79,7.16,0.674988940209147,0.315709957265673,0.551146503603408,1.77056440527638,0.27222835929429,2.57815721694924
228500,102,4,0,2,0,0,0,10.797,4.578519469,28.11,17.24,1.17188818363273,3.30222373142297,3.61710582017942,1.21184241386532,0.577239353859218,6.69988194529827
195000,76,3,0,1,1,0,0,15.958,33.31422018,40.99,3.78,0.394546955426291,1.04433788045073,1.19811770214478,1.2024998031908,0.823919019737334,0.498379631661603
223600,86,2,0,1,0,0,1,16.078,26.06007067,46.79,7.16,0.626365310689074,0.371281914262568,0.608074723079877,1.79085141016163,0.216183989381227,2.60477387067677
91000,78,3,1,1,0,0,1,5.516,14.51016636,5.22,9.89,0.242701483108193,1.75337368605989,1.05704567722643,1.45597713527341,0.614697469573503,2.13422181016291
157000,90,3,1,2,0,0,1,12.668,3.568320279,47.76,1.91,1.29904243549435,4.6512739772708,4.75001383143736,1.50933750506201,2.2465374627295,6.72488233830557
460000,95,3,0,2,0,0,1,14.66,5.742935278,47.51,2.78,0.263894798967224,2.93103147209693,0.830431592024352,2.3887705342899,0.0185233751456977,1.53533623061325
482000,134,4,0,3,0,0,1,14.66,5.742935278,47.51,2.78,0.263894798967224,2.93103147209693,0.830431592024352,2.3887705342899,0.0185233751456977,1.53533623061325
398000,108,3,0,2,0,0,1,14.66,5.742935278,47.51,2.78,0.263894798967224,2.93103147209693,0.830431592024352,2.3887705342899,0.0185233751456977,1.53533623061325
114990,65,3,1,1,1,0,0,11.795,25.8698092,29.68,5.72,0.674004450459628,0.587400756191629,0.667067978339814,1.50337191549923,0.557816420308878,3.9078905237881
210000,79,3,1,1,0,0,1,20.203,26.78381257,59.39,4.95,0.241795859055598,1.67919688798836,0.41466240116874,1.78586454844832,0.916339815361252,1.5640575175964
